"<b>Infant Mortality Rate (IMR)</b> এবং এর সাথে অপুষ্টির সম্পর্ক কি?","<b>1. First Principle:</b> প্রতি ১০০০ জীবিত জন্মে কতজন শিশু ১ বছরের আগে মারা যায়। অপুষ্টির কারণে IMR বাড়ে।<br><br><b>2. Feynman Technique:</b> ১০০০ বাচ্চার মধ্যে কতজন তাদের ১ম জন্মদিন পালন করতে পারল না। মায়ের অপুষ্টি বা বাচ্চার অপুষ্টির কারণে তারা ইনফেকশনে মারা যায়।<br><br><b>3. Analogy:</b> একটি চারাগাছ লাগানোর পর প্রথম বছরেই সেটা মরে যাওয়া।<br><br><b>4. Example:</b> বাংলাদেশে IMR কমে ২৫-এ এসেছে (প্রতি হাজারে), কারণ মায়ের পুষ্টি এবং ভ্যাক্সিনেশন বেড়েছে।<br><br><b>5. See-Link-Animate:</b> ১০০০ টি মোমবাতি জ্বলছে। হঠাৎ বাতাস এসে কিছু মোমবাতি নিভিয়ে দিল (IMR)। বাতাসটি হলো Malnutrition।"
"<b>Maternal Mortality Rate (MMR)</b> এবং অপুষ্টির ভূমিকা কি?","<b>1. First Principle:</b> প্রতি ১ লক্ষ জীবিত জন্মে কতজন মা গর্ভাবস্থায় বা প্রসবের সময় মারা যান। অপুষ্টি (বিশেষ করে Anemia) এর বড় কারণ।<br><br><b>2. Feynman Technique:</b> বাচ্চা জন্ম দিতে গিয়ে কতজন মা মারা যাচ্ছেন। মা যদি রক্তশূন্যতায় ভোগেন (Iron অভাব), তবে প্রসবের সময় রক্তক্ষরণে তিনি মারা যেতে পারেন।<br><br><b>3. Analogy:</b> একটি মেশিন নতুন প্রোডাক্ট তৈরি করতে গিয়ে নিজেই ভেঙে পড়ল কারণ তার পার্টস (পুষ্টি) দুর্বল ছিল।<br><br><b>4. Example:</b> আয়রন ও ক্যালসিয়ামের অভাব মাকে দুর্বল করে দেয়, ফলে প্রসবের সময় ঝুঁকি বাড়ে।<br><br><b>5. See-Link-Animate:</b> একজন মা তার বাচ্চাকে কোলে নিয়ে আছেন, কিন্তু মা খুব ফ্যাকাশে (Anemic) এবং ধীরে ধীরে অদৃশ্য হয়ে যাচ্ছেন।"
"<b>Intrauterine Growth Restriction (IUGR)</b> কি?","<b>1. First Principle:</b> গর্ভাবস্থায় ভ্রূণ (Fetus) তার জিনেটিক পটেনশিয়াল অনুযায়ী বড় হতে পারে না। ফলে ছোট বাচ্চা জন্মায় (Low Birth Weight)।<br><br><b>2. Feynman Technique:</b> মায়ের পেটে বাচ্চা ঠিকমতো খাবার পাচ্ছে না, তাই সে বয়সের তুলনায় ছোট ও হালকা হয়ে জন্মাচ্ছে।<br><br><b>3. Analogy:</b> একটা বনসাই গাছ। গাছটি বড় হওয়ার কথা ছিল, কিন্তু ছোট টবে (মায়ের অপুষ্টি/অসুখ) থাকায় সে ছোটই রয়ে গেল।<br><br><b>4. Example:</b> পূর্ণ মেয়াদে (৯ মাস) জন্ম নিয়েও বাচ্চার ওজন ২.৫ কেজির কম।<br><br><b>5. See-Link-Animate:</b> একটা ছোট বক্সের ভেতর একটা বাচ্চা আটকা পড়ে আছে, সে বড় হতে চাইছে কিন্তু জায়গা বা খাবার পাচ্ছে না।"
"<b>Symmetric</b> vs <b>Asymmetric</b> IUGR এর পার্থক্য কি?","<b>1. First Principle:</b> Symmetric (পুরো শরীর ছোট) হয় প্রেগন্যান্সির শুরুতে সমস্যা হলে। Asymmetric (মাথা ঠিক, শরীর ছোট) হয় শেষের দিকে সমস্যা হলে।<br><br><b>2. Feynman Technique:</b> Symmetric মানে শুরু থেকেই গ্রোথ কম (পুরো বিল্ডিং ছোট)। Asymmetric মানে শেষের দিকে খাবার কম পেয়েছে, তাই ব্রেন বাঁচাতে গিয়ে শরীর শুকিয়ে গেছে (মাথা বড়, দেহ ছোট)।<br><br><b>3. Analogy:</b> Symmetric = ছোট পুতুল। Asymmetric = ললিপপ (মাথা মোটা, শরীর চিকন)।<br><br><b>4. Example:</b> মায়ের দীর্ঘমেয়াদী অপুষ্টিতে Symmetric হয়। আর শেষের দিকে প্লাসেন্টার সমস্যায় Asymmetric হয়।<br><br><b>5. See-Link-Animate:</b> দুটি বাচ্চা। একটা দেখতে মিনিয়েচার মানুষের মতো (Symmetric)। আরেকটার মাথাটা শরীরের তুলনায় অনেক বড় (Asymmetric)।"
"<b>Malnutrition</b> কিভাবে <b>Birth Rate</b> কে প্রভাবিত করে? (Insurance Effect)","<b>1. First Principle:</b> অপুষ্টির কারণে শিশুমৃত্যু (IMR) বেশি হলে, বাবা-মা 'নিশ্চয়তা' বা Insurance হিসেবে বেশি বাচ্চা নেন।<br><br><b>2. Feynman Technique:</b> গরিব পরিবারে ভয় থাকে যে বাচ্চা বাঁচবে না। তাই তারা ভাবে, ""৫টা বাচ্চা নিলে অন্তত ২টা বেঁচে থাকবে""। এতে জন্মহার বেড়ে যায়।<br><br><b>3. Analogy:</b> বেশি লটারি টিকেট কেনা। জেতার চান্স বাড়ানোর জন্য তুমি একটা না, দশটা টিকেট কিনছ।<br><br><b>4. Example:</b> অপুষ্টির হার যেখানে বেশি, সেখানে ফ্যামিলি সাইজও সাধারণত বড় হয়।<br><br><b>5. See-Link-Animate:</b> একটি পরিবারে অনেকগুলো বাচ্চা। বাবা ভাবছেন, ""এদের মধ্যে কে কে বাঁচবে?"" তাই তিনি আরও বাচ্চার পরিকল্পনা করছেন।"
"<b>Poverty-Malnutrition Cycle</b> (Vicious Cycle) টি কি?","<b>1. First Principle:</b> দারিদ্র্য -> কম খাবার -> অপুষ্টি -> কম কর্মক্ষমতা -> কম আয় -> আবার দারিদ্র্য।<br><br><b>2. Feynman Technique:</b> টাকা নেই তাই ভালো খাওয়া নেই। খাওয়া নেই তাই শক্তি নেই। শক্তি নেই তাই কাজ নেই। কাজ নেই তাই আবার টাকা নেই।<br><br><b>3. Analogy:</b> ব্যাটারি চার্জ হচ্ছে না কারণ কারেন্ট নেই, আর কারেন্ট জেনারেট করা যাচ্ছে না কারণ ব্যাটারি ডাউন।<br><br><b>4. Example:</b> একজন শ্রমিক অসুস্থ হওয়ায় কাজে যেতে পারল না, ফলে তার আয় কমল এবং তার বাচ্চারা না খেয়ে অপুষ্টিতে পড়ল।<br><br><b>5. See-Link-Animate:</b> একটি চাকা ঘুরছে। চাকার গায়ে লেখা: Poverty -> Hunger -> Weak Body -> Low Money -> Poverty।"

"Front","Back"
"<b>Nutrition-Infection Vicious Cycle</b> (দুষ্ট চক্র) কি?","<b>1. First Principle:</b> অপুষ্টি ইমিউনিটি কমিয়ে দেয় -> ফলে ইনফেকশন হয় -> ইনফেকশন হলে ক্ষুধা কমে ও পুষ্টি খরচ বাড়ে -> এতে অপুষ্টি আরও বাড়ে।<br><br><b>2. Feynman Technique:</b> এটা একটা লুপ। ঠিকমতো না খেলে শরীর দুর্বল হয়, জীবাণু আক্রমণ করে। জীবাণু আক্রমণ করলে খাওয়ার রুচি চলে যায়, তখন শরীর আরও দুর্বল হয়ে পড়ে।<br><br><b>3. Analogy:</b> একটি ভাঙা বেড়া (Immunity)। বেড়া ভাঙা থাকলে চোর (Infection) ঢোকে এবং বাড়ির জিনিসপত্র (Nutrients) চুরি করে নিয়ে যায়, ফলে বাড়িটা আরও গরিব হয়ে পড়ে।<br><br><b>4. Example:</b> একটি বাচ্চার অপুষ্টি আছে -> তার ডায়রিয়া হলো -> ডায়রিয়ার কারণে সে খেতে পারছে না -> তার ওজন আরও কমে গেল।<br><br><b>5. See-Link-Animate:</b> একটি চাকা ঘুরছে। চাকাটিতে লেখা: কম খাওয়া -> রোগ হওয়া -> আরও কম খাওয়া -> আরও বড় রোগ।"
"<b>Obesity</b> কেন ইমিউনিটির জন্য খারাপ (Inflammaging)?","<b>1. First Principle:</b> অতিরিক্ত চর্বি কোষগুলো (Adipocytes) প্রদাহজনক সাইটোকাইন (Pro-inflammatory cytokines) নিঃসরণ করে, যা ইমিউন সিস্টেমকে সবসময় 'ফলস অ্যালার্ম' বা বিভ্রান্তিতে রাখে।<br><br><b>2. Feynman Technique:</b> মোটা মানুষের শরীরে চর্বি কোষগুলো সবসময় চিৎকার করতে থাকে (Inflammation)। ফলে যখন সত্যিকারের শত্রু (ভাইরাস) আসে, ইমিউন সিস্টেম ক্লান্ত থাকে বা বিভ্রান্ত হয়ে যায়।<br><br><b>3. Analogy:</b> 'The Boy Who Cried Wolf'। চর্বি কোষগুলো বাঘ আসার মিথ্যা ভয় দেখায়। যখন সত্যি বাঘ (করোনা/ফ্লু) আসে, গ্রামের লোক (ইমিউন সেল) আর পাত্তা দেয় না।<br><br><b>4. Example:</b> কোভিডের সময় দেখা গেছে ওবেসিটি রোগীদের মৃত্যুহার বেশি ছিল কারণ তাদের ইমিউন রেসপন্স দুর্বল ছিল।<br><br><b>5. See-Link-Animate:</b> চর্বি কোষগুলো লাল হয়ে আছে এবং সেখান থেকে ধোঁয়া (Inflammation) বের হচ্ছে, ইমিউন পুলিশগুলো ধোঁয়ার কারণে আসল চোরকে দেখতে পাচ্ছে না।"
"<b>Vitamin A</b> কে কেন 'Anti-infective' ভিটামিন বলা হয়?","<b>1. First Principle:</b> এটি এপিথেলিয়াল সেল বা মিউকোসাল ব্যারিয়ার (ত্বক, অন্ত্র, ফুসফুস) ঠিক রাখে এবং মিউকাস তৈরি করে, যা জীবাণুকে ঢুকতে বাধা দেয়।<br><br><b>2. Feynman Technique:</b> ভিটামিন এ হলো শরীরের বর্ডার গার্ড। এটি চামড়া আর গলার ভেতরের দেওয়ালকে শক্ত রাখে যাতে জীবাণু ভেদ করতে না পারে।<br><br><b>3. Analogy:</b> দুর্গের দেওয়াল এবং পরিখা। ভিটামিন এ হলো সেই সিমেন্ট যা দেওয়াল শক্ত রাখে। অভাব হলে দেওয়ালে ফাটল ধরে।<br><br><b>4. Example:</b> ভিটামিন এ-এর অভাবে শ্বাসনালীর দেওয়াল শুকিয়ে যায়, ফলে সহজেই নিউমোনিয়া বা হাম (Measles) হয়।<br><br><b>5. See-Link-Animate:</b> তোমার গলার ভেতরে একটা পিচ্ছিল আস্তরণ (Mucus) আছে যা ভাইরাসের পা পিছলে ফেলে দিচ্ছে। এই আস্তরণটি বানাচ্ছে ভিটামিন এ।"
"<b>Zinc</b> এবং ইমিউনিটির সম্পর্ক কি?","<b>1. First Principle:</b> Zinc হলো T-cell (সৈনিক কোষ) এর ম্যাচুরেশন বা বড় হওয়ার জন্য অপরিহার্য। এটি Thymus গ্ল্যান্ডকে কাজ করতে সাহায্য করে।<br><br><b>2. Feynman Technique:</b> জিংক ছাড়া শরীরের পুলিশ ট্রেনিং সেন্টার (Thymus) বন্ধ হয়ে যায়। ফলে নতুন পুলিশ (T-cells) তৈরি হয় না।<br><br><b>3. Analogy:</b> তরবারিতে শান দেওয়া। জিংক হলো শান দেওয়ার পাথর। জিংক না থাকলে সৈনিকের তরবারি ভোঁতা থাকে।<br><br><b>4. Example:</b> ডায়রিয়া হলে জিংক দিলে ইমিউনিটি বাড়ে এবং বাচ্চা দ্রুত সুস্থ হয়।<br><br><b>5. See-Link-Animate:</b> একটা জিংকের তৈরি শিল্ড (ঢাল) হাতে নিয়ে সৈনিকরা ভাইরাসের সাথে যুদ্ধ করছে।"
"<b>Iron</b> এবং ইমিউনিটি: 'Double-Edged Sword' কেন?","<b>1. First Principle:</b> আয়রন ম্যাক্রোফেজকে জীবাণু মারতে (ROS তৈরি করতে) সাহায্য করে। কিন্তু অতিরিক্ত আয়রন আবার ব্যাকটেরিয়াকে বংশবৃদ্ধি করতে সাহায্য করে।<br><br><b>2. Feynman Technique:</b> আয়রন দরকার কারণ এটি দিয়ে আমরা জীবাণু মারার অস্ত্র বানাই। কিন্তু সমস্যা হলো, জীবাণুরাও আয়রন খেয়েই বেঁচে থাকে। তাই আয়রন ব্যালেন্স থাকতে হয়।<br><br><b>3. Analogy:</b> বারুদ। এটা দিয়ে তুমি গুলি করতে পারো, আবার শত্রুও এটা চুরি করে তোমার বিরুদ্ধেই বোমা বানাতে পারে।<br><br><b>4. Example:</b> ম্যালেরিয়া বা টিবি ইনফেকশন চলাকালীন অতিরিক্ত আয়রন সাপ্লিমেন্ট দেওয়া হয় না, কারণ এতে জীবাণু আরও শক্তিশালী হতে পারে।<br><br><b>5. See-Link-Animate:</b> রক্তে ভাসছে লোহার টুকরো। শ্বেত রক্তকণিকা সেটা নিতে চাইছে, আবার ব্যাকটেরিয়াও সেটা কাড়াকাড়ি করছে।"
"<b>HIV/AIDS</b> রোগীদের পুষ্টির চাহিদা কেমন?","<b>1. First Principle:</b> ভাইরাসের সাথে যুদ্ধ করতে এবং Wasting (শুকিয়ে যাওয়া) রোধ করতে তাদের মেটাবলিক রেট বেড়ে যায়। তাই ১০-৩০% বেশি ক্যালোরি এবং বেশি প্রোটিন লাগে।<br><br><b>2. Feynman Technique:</b> এইডস রোগীদের শরীর সবসময় যুদ্ধ করছে। যুদ্ধের সময় যেমন বেশি রসদ লাগে, এদেরও তেমনি সাধারণ মানুষের চেয়ে বেশি খাবার লাগে।<br><br><b>3. Analogy:</b> একটা ফুটো বালতিতে পানি ভরা। ফুটো দিয়ে (রোগে) শক্তি বেরিয়ে যাচ্ছে, তাই উপর দিয়ে (খাবার) বেশি পানি ঢালতে হবে।<br><br><b>4. Example:</b> প্রোটিন ১.২-২.০ গ্রাম/কেজি দরকার হয় মাসল লস ঠেকানোর জন্য।<br><br><b>5. See-Link-Animate:</b> মোমবাতি দুই দিক দিয়ে জ্বলছে (দ্রুত ক্ষয় হচ্ছে)। তুমি বাইরে থেকে আরও মোম (পুষ্টি) লাগিয়ে সেটাকে টিকিয়ে রাখার চেষ্টা করছ।"
"<b>Tuberculosis (TB)</b> এবং পুষ্টির সম্পর্ক কি?","<b>1. First Principle:</b> টিবি একটি Wasting Disease (ক্ষয় রোগ)। এটি মাসল প্রোটিন ভেঙে ফেলে। তাই হাই প্রোটিন ও হাই ক্যালোরি ডায়েট অপরিহার্য।<br><br><b>2. Feynman Technique:</b> টিবি জীবাণু শরীরকে খেয়ে ফেলে। শরীরকে আবার গড়ে তোলার জন্য প্রচুর ইট-বালু (প্রোটিন-ক্যালোরি) দরকার।<br><br><b>3. Analogy:</b> আগুনে পুড়ে যাওয়া বাড়ি মেরামত করা। সাধারণ মেরামতের চেয়ে অনেক বেশি মালামাল লাগবে।<br><br><b>4. Example:</b> টিবি রোগীদের খাবারে ভিটামিন ডি খুব জরুরি, কারণ এটি ম্যাক্রোফেজকে জীবাণু মারতে সাহায্য করে।<br><br><b>5. See-Link-Animate:</b> ফুসফুসের ভেতরে একটা কনস্ট্রাকশন কাজ চলছে। শ্রমিকরা (Nutrients) সিমেন্ট আর ইট নিয়ে ছুটছে গর্ত (ক্ষত) ভরাট করতে।"
"<b>Measles</b> (হাম) এ আক্রান্ত বাচ্চার জন্য <b>Vitamin A</b> প্রটোকল কি?","<b>1. First Principle:</b> হামের ভাইরাস শরীর থেকে ভিটামিন এ দ্রুত নিঃশেষ করে ফেলে, যা চোখের ক্ষতি (Keratomalacia) ও অন্ধত্বের কারণ হয়। তাই হাই ডোজে ভিটামিন এ দিতে হয়।<br><br><b>2. Feynman Technique:</b> হাম হলে শরীরের সব ভিটামিন এ ধুয়ে মুছে চলে যায়। অন্ধ হওয়া ঠেকাতে সাথে সাথে ক্যাপসুল খাওয়াতে হয়।<br><br><b>3. Analogy:</b> আগুন নেভানো। হাম হলো আগুন, যা চোখের পানি (Vit A) শুকিয়ে ফেলছে। তাই বালতি ভরে পানি (High Dose Vit A) ঢালতে হবে।<br><br><b>4. Example:</b> WHO গাইডলাইন: পরপর ২ দিন ২ লাখ ইউনিট (বয়স >১ বছর) খাওয়াতে হয়।<br><br><b>5. See-Link-Animate:</b> হামের ভাইরাস চোখকে আক্রমণ করছে, তখন সুপারহিরো 'ক্যাপসুল ম্যান' (Vit A) এসে চোখের সামনে ঢাল হয়ে দাঁড়াচ্ছে।"
"<b>Cancer Cachexia</b> কেন হয়? (Mechanism)","<b>1. First Principle:</b> টিউমার থেকে নিঃসৃত সাইটোকাইন (TNF-alpha, IL-6) শরীরের মেটাবলিজম বদলে দেয়, ফলে রোগী খেলেও তার ওজন কমে এবং মাসল গলে যায়।<br><br><b>2. Feynman Technique:</b> ক্যান্সার সেল শরীরকে হাইজ্যাক করে। সে শরীরকে নির্দেশ দেয়—'সব মাসল ভেঙে আমাকে শক্তি দাও'। তাই রোগী খেলেও শুকিয়ে যায়।<br><br><b>3. Analogy:</b> চোর ঘরে ঢুকে হিটার চালিয়ে দিয়েছে। তুমি যত টাকা (খাবার) আনছ, সব বিল দিতেই (Energy expenditure) শেষ হয়ে যাচ্ছে।<br><br><b>4. Example:</b> ক্যান্সারের রোগীদের Resting Energy Expenditure (REE) বেড়ে যায়।<br><br><b>5. See-Link-Animate:</b> টিউমারটি একটা রাক্ষস, সে শরীরের মাংসপেশি চুষে খেয়ে ফেলছে, আর রোগী ক্রমশ কঙ্কাল হয়ে যাচ্ছে।"
"<b>Psychosocial Development</b> এ 'First 1000 Days' কেন গুরুত্বপূর্ণ?","<b>1. First Principle:</b> গর্ভাবস্থা থেকে ২ বছর বয়স পর্যন্ত মস্তিষ্কের নিউরন কানেকশন, মাইটোকন্ড্রিয়া এবং মাইলিনেশন সবচেয়ে দ্রুত ঘটে। এই সময়ের ক্ষতি অপূরণীয়।<br><br><b>2. Feynman Technique:</b> বাড়ি বানানোর সময় ভিত বা ফাউন্ডেশন তৈরি করার সময় হলো এই ১০০০ দিন। ভিত নড়বড়ে হলে বিল্ডিং (ভবিষ্যৎ বুদ্ধিমত্তা) কখনো শক্ত হবে না।<br><br><b>3. Analogy:</b> কাঁচা মাটির পুতুল। এই সময়ে পুতুলটি (বাচ্চা) যেভাবে গড়বে, সারাজীবন সেভাবেই থাকবে। শুকিয়ে গেলে (২ বছর পর) আর আকার বদলানো যাবে না।<br><br><b>4. Example:</b> এই সময়ে আয়রনের অভাব হলে বাচ্চার আইকিউ (IQ) পার্মানেন্টলি কমে যেতে পারে।<br><br><b>5. See-Link-Animate:</b> ক্যালেন্ডারের পাতা উল্টাচ্ছে ১ থেকে ১০০০ দিন পর্যন্ত। এই সময়ে বাচ্চার মাথায় হাজার হাজার লাইট (নিউরন) জ্বলে উঠছে।"
"<b>Myelination</b> কি এবং অপুষ্টি কিভাবে একে বাধা দেয়?","<b>1. First Principle:</b> মাইলিন হলো স্নায়ুর তারের ওপরের ইন্সুলেশন (Fatty layer)। এটি সিগন্যাল দ্রুত পাঠাতে সাহায্য করে। ফ্যাট/প্রোটিন অভাবে এটি ঠিকমতো তৈরি হয় না।<br><br><b>2. Feynman Technique:</b> ইলেকট্রিক তারের ওপর প্লাস্টিকের কভার না থাকলে কারেন্ট লিক করে বা স্লো হয়ে যায়। মাইলিন হলো সেই প্লাস্টিক কভার। অপুষ্টি হলে কভার থাকে না, তাই বাচ্চার ব্রেন স্লো কাজ করে।<br><br><b>3. Analogy:</b> হাই-স্পিড ইন্টারনেট বনাম ডায়াল-আপ। মাইলিনেশন হলে ব্রেন হাই-স্পিডে কাজ করে। অপুষ্টিতে ব্রেন বাফারিং করে।<br><br><b>4. Example:</b> এসেনশিয়াল ফ্যাটি এসিডের অভাবে মাইলিনেশন ধীর হয়, ফলে বাচ্চার হাঁটা বা কথা বলা শিখতে দেরি হয়।<br><br><b>5. See-Link-Animate:</b> একটা ইলেকট্রিক তারের ওপর চর্বির প্রলেপ লাগানো হচ্ছে। যেখানে প্রলেপ নেই, সেখানে স্পার্ক (Short circuit) হচ্ছে।"
"<b>Neurotransmitters</b> এর ওপর প্রোটিনের প্রভাব কি?","<b>1. First Principle:</b> ডোপামিন, সেরোটোনিন ইত্যাদি তৈরি হয় অ্যামাইনো এসিড (প্রোটিন) থেকে। প্রোটিন না খেলে এই কেমিক্যালগুলো তৈরি হয় না।<br><br><b>2. Feynman Technique:</b> মস্তিষ্কের মেসেজ পাঠানোর জন্য কিছু রাসায়নিক লাগে। এগুলো তৈরির কাঁচামাল হলো প্রোটিন। কাঁচামাল না থাকলে মেসেজ পাঠানো বন্ধ।<br><br><b>3. Analogy:</b> চিঠির শব্দ। প্রোটিন হলো অক্ষর। অক্ষর না থাকলে তুমি চিঠি (Signal) লিখতে পারবে না।<br><br><b>4. Example:</b><br>- Tryptophan অভাবে Serotonin কমে -> ডিপ্রেশন/মন খারাপ।<br>- Tyrosine অভাবে Dopamine কমে -> মনোযোগের অভাব।<br><br><b>5. See-Link-Animate:</b> মস্তিষ্কের এক নিউরন থেকে আরেক নিউরনে ছোট ছোট প্যাকেট (Chemicals) ছুঁড়ে দেওয়া হচ্ছে। অপুষ্টিতে প্যাকেটের সাপ্লাই বন্ধ।"
"<b>Functional Isolation</b> (আচরণগত প্রভাব) কি?","<b>1. First Principle:</b> অপুষ্টিতে ভোগা শিশু শক্তি বাঁচাতে নড়াচড়া ও খেলাধুলা কমিয়ে দেয়। ফলে সে পরিবেশ থেকে শেখার সুযোগ হারায়।<br><br><b>2. Feynman Technique:</b> বাচ্চার পেটে খাবার নেই, তাই সে ব্যাটারির চার্জ বাঁচানোর জন্য 'Power Saving Mode'-এ চলে যায়। সে খেলে না, হাসে না, তাই নতুন কিছু শেখেও না।<br><br><b>3. Analogy:</b> মোবাইলের লো ব্যাটারি মোড। স্ক্রিন অন্ধকার হয়ে যায়, অ্যাপ কাজ করে না। বাচ্চার ব্রেনও তেমন স্তিমিত হয়ে যায়।<br><br><b>4. Example:</b> একটি ম্যালনালরিশড বাচ্চা মায়ের কোলে চুপচাপ বসে থাকে, অন্য বাচ্চাদের সাথে খেলে না (Apathy)।<br><br><b>5. See-Link-Animate:</b> একটা বাচ্চার পিঠে ব্যাটারি লাগানো। চার্জ লাল দাগে (Low Battery)। তাই সে চুপচাপ এক কোণায় বসে আছে, নড়ছে না।"
"Front","Back"
"<b>Probiotics</b> (যেমন: Yoghurt/Kefir) কিভাবে ইমিউনিটি বাড়ায়?","<b>1. First Principle:</b> এতে উপকারী ব্যাকটেরিয়া থাকে যা অন্ত্রের (Gut) ক্ষতিকর জীবাণুর সাথে প্রতিযোগিতা করে তাদের হটিয়ে দেয় এবং Gut Barrier শক্তিশালী করে।<br><br><b>2. Feynman Technique:</b> পেটের ভেতর ভালো পুলিশ (Probiotics) আর খারাপ চোর (Pathogens) এর লড়াই হয়। দই খাওয়া মানে তুমি বাইরে থেকে আরও পুলিশ পাঠাচ্ছো চোরদের মারার জন্য।<br><br><b>3. Analogy:</b> একটি বাগানে আগাছা পরিষ্কার করা। তুমি যদি সারা বাগানে ভালো ঘাস (Probiotics) লাগিয়ে দাও, তবে আগাছা (Germs) জন্মানোর জায়গাই পাবে না।<br><br><b>4. Example:</b> অ্যান্টিবায়োটিক খাওয়ার পর দই খেলে পেটের ভালো ব্যাকটেরিয়া আবার ফিরে আসে।<br><br><b>5. See-Link-Animate:</b> এক বাটি দই খাচ্ছো, আর সেই দইয়ের কণাগুলো পেটে গিয়ে ছোট ছোট ঝাড়ুদার হয়ে সব ময়লা জীবাণু ঝেঁটিয়ে বিদায় করছে।"
"<b>Garlic</b> (রসুন) কিভাবে ইমিউন সিস্টেমকে সাহায্য করে?","<b>1. First Principle:</b> এটি Natural Killer (NK) Cells এর সংখ্যা ও কার্যক্ষমতা বাড়ায় এবং সরাসরি অ্যান্টি-ব্যাকটেরিয়াল হিসেবে কাজ করে।<br><br><b>2. Feynman Technique:</b> রসুন হলো শরীরের ইমিউন সিস্টেমের জন্য 'এনার্জি ড্রিংক'। এটি ঝিমিয়ে পড়া সৈনিকদের (NK Cells) জাগিয়ে তোলে এবং তাদের আরও শক্তিশালী করে।<br><br><b>3. Analogy:</b> দুর্গের প্রহরীদের অ্যালার্ম দিয়ে জাগিয়ে তোলা। রসুন সেই অ্যালার্মের কাজ করে।<br><br><b>4. Example:</b> ঠান্ডার সময় রসুন খেলে শরীর ভাইরাসের সাথে ভালো ফাইট করতে পারে।<br><br><b>5. See-Link-Animate:</b> একটা রসুন গ্লাভস পরে বক্সিং রিংয়ে ভাইরাসের সাথে ফাইট করছে এবং এক ঘুষিতে ভাইরাসকে নক-আউট করে দিচ্ছে।"
"<b>Food Allergy</b> এবং <b>Food Intolerance</b> এর মূল পার্থক্য কি?","<b>1. First Principle:</b> Allergy হলো ইমিউন সিস্টেমের রিঅ্যাকশন (IgE অ্যান্টিবডি তৈরি হয়)। Intolerance হলো হজম প্রক্রিয়ার সমস্যা (এনজাইম থাকে না)।<br><br><b>2. Feynman Technique:</b> অ্যালার্জি মানে শরীর খাবারটাকে শত্রু মনে করে বোমা মারে (মারাত্মক)। ইনটলারেন্স মানে পেট খাবারটা হজম করতে পারছে না, তাই গ্যাস হচ্ছে (অস্বস্তিকর, কিন্তু মারামারি নয়)।<br><br><b>3. Analogy:</b> Allergy = বাড়িতে চোর ঢুকেছে ভেবে পুলিশ ডাকা (Serious)। Intolerance = বাড়িতে মেহমান এসেছে কিন্তু তাকে বসতে দেওয়ার চেয়ার নেই (Uncomfortable)।<br><br><b>4. Example:</b><br>- Allergy: পিনাট বা চিংড়ি খেলে শ্বাসকষ্ট হওয়া।<br>- Intolerance: দুধ খেলে পেট ফাঁপা (Lactose Intolerance)।<br><br><b>5. See-Link-Animate:</b> চিংড়ি মাছ দেখলেই শরীরের ইমিউন পুলিশ সাইরেন বাজাচ্ছে (Allergy), কিন্তু দুধ দেখলে পেটটা শুধু একটু গুরগুর করছে (Intolerance)।"
"<b>Anaphylactic Shock</b> কি?","<b>1. First Principle:</b> এটি একটি তীব্র ও প্রাণঘাতী অ্যালার্জিক রিঅ্যাকশন। এতে রক্তনালী প্রসারিত হয়ে ব্লাড প্রেশার কমে যায় এবং শ্বাসনালী বন্ধ হয়ে যায়।<br><br><b>2. Feynman Technique:</b> অ্যালার্জির কারণে শরীর এত বেশি রিয়েক্ট করে যে নিজের ক্ষতি করে ফেলে। শ্বাস বন্ধ হয়ে যায়, রোগী অজ্ঞান হয়ে যেতে পারে। এটি ইমার্জেন্সি।<br><br><b>3. Analogy:</b> মশা মারতে গিয়ে কামান দাগা। শরীর সামান্য পিনাট বা বিস্কুটকে মারতে গিয়ে পুরো সিস্টেম শাটডাউন করে দেয়।<br><br><b>4. Example:</b> কারো পেনিসিলিন বা বাদামে অ্যালার্জি থাকলে, সামান্য খেলেই শ্বাসকষ্ট শুরু হতে পারে।<br><br><b>5. See-Link-Animate:</b> একটা পিনাট খাওয়ার সাথে সাথে গলার শ্বাসনালীটা চেপে বন্ধ হয়ে যাচ্ছে, আর সাইরেন বাজছে—দ্রুত হাসপাতালে নাও!"
